Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
7292,5,2,1.0,0.4,0.5714285714285715,1.0,0.5531464700081437,"['80ee9156f49f812eeca0dcb4edefb2dedf150078', 'fb55181b5d9280d1a77c14f4d33282815338b295']","['235c79fb2b142b7842efa9601f74ea800887361e', '80ee9156f49f812eeca0dcb4edefb2dedf150078', '93170b8b88121517ebdec27f8dacc00f6d5f6eef', '9db33309822068a292871594862c8c8be68a277d', 'fb55181b5d9280d1a77c14f4d33282815338b295']"
7371,1,1,1.0,1.0,1.0,1.0,1.0,['b20e4a0500bee0e09497ffdb54e597eca1e03e8d'],['b20e4a0500bee0e09497ffdb54e597eca1e03e8d']
7377,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['8eed708a44b3bba838254c779dae7de1264526eb'],"['0fc7c4295bb48a799e1024b64de48a7c89a419fa', '6cb787404607894179ded7771a6a32a687d4fe9f', '704e6d4b5dd70d4780f923a21c7b43998166c87f', '79d69b6652538fe83e50a17d28cef8eafc3806c3', '8eed708a44b3bba838254c779dae7de1264526eb', 'b880cc90bb141b697337ed7c214416f94b565a38', 'e709944fc831d9c97c5f00eac4c16b8f8d505d26']"
7386,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['e16e923ed38a9406990a837e9136c4b9f7f9ce75'],"['1f36765c76894190371c8f7e9d329309e6c191d6', 'e16e923ed38a9406990a837e9136c4b9f7f9ce75']"
7530,1,0,0.0,0.0,0.0,0.0,0.0,[],['e157ee5b4492f30bd15cf9b67d471a121fbc9f9f']
7663,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['8f66742b7dca65e0717b2bc48eb8f266f0f9d821'],"['4c459a6bebfb94aa56228045b73948afac17c08c', '8f66742b7dca65e0717b2bc48eb8f266f0f9d821']"
7721,1,1,1.0,1.0,1.0,1.0,1.0,['5d6b03845e2b145897df2860abd3d91ef56da2ba'],['5d6b03845e2b145897df2860abd3d91ef56da2ba']
8390,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['10074bcd3df4c0fb290f8313d402839421c97716'],"['10074bcd3df4c0fb290f8313d402839421c97716', 'e5cfb79c2927adf18c095976c92e7dc9708b61e9']"
8485,1,1,1.0,1.0,1.0,1.0,1.0,['5b9790adbbbf4b01d18aa6e817cbef3ebbfd11d5'],['5b9790adbbbf4b01d18aa6e817cbef3ebbfd11d5']
8665,1,1,1.0,1.0,1.0,1.0,1.0,['27447ad4121af6d46e65129eab178ebf83206533'],['27447ad4121af6d46e65129eab178ebf83206533']
8855,1,1,1.0,1.0,1.0,1.0,1.0,['05d4caa6c9d559122f609e6ad66eb820915094f3'],['05d4caa6c9d559122f609e6ad66eb820915094f3']
9025,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['8fdd59f982082dbad8ffd56009c8b4313825ea82'],"['5c5e52a7287ffc6dee0e12fda0fba18c52b79b3b', '8fdd59f982082dbad8ffd56009c8b4313825ea82']"
9078,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['e54d4580da95e569e112475ae32cf034af2cdccc', 'efd2b2b2c79eb7f44184c4e787b532a50c5e040d']","['0e32a702f1e6fbd41115a9b8c81b54e48f819d1a', '174a62a7d6691f761e0a63b6f85a4c71fd718ef7', 'a202024bc0d61ef828ede9d84d303db76f804f27', 'c1714d32d38a974e6509308448ad9bad98915e93', 'e54d4580da95e569e112475ae32cf034af2cdccc', 'efd2b2b2c79eb7f44184c4e787b532a50c5e040d']"
9081,4,4,1.0,1.0,1.0,1.0,1.0,"['1c2cb71d2d8ef658d2ff91ffc851c508f2636abb', '1d9bb515d348f3b117e01c1b0a6c8f028d797812', '40a8f9eae84878aac6c01cc28926e5860bc9d805', '6f778531a9b65ad03a672f14126b63739dce38c8']","['1c2cb71d2d8ef658d2ff91ffc851c508f2636abb', '1d9bb515d348f3b117e01c1b0a6c8f028d797812', '40a8f9eae84878aac6c01cc28926e5860bc9d805', '6f778531a9b65ad03a672f14126b63739dce38c8']"
9127,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['769705be058caf0a20e83e604af2dd9bf3449c2f'],"['02671a0d5ea77d4da5d69004b24f886f91bfcb95', '54b0398ff3e6d3dd3aaea758ab323019cd573d90', '769705be058caf0a20e83e604af2dd9bf3449c2f', '7a6d58cc7b5290c8499e6bb79f47e133db6f965a']"
9207,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['3f2447f0964b8c7eed6cd1e6b464b6654ec4dcea'],"['3f2447f0964b8c7eed6cd1e6b464b6654ec4dcea', '5fc225a6c0d9810e9250dffbafdbbbc2b0db844d', 'f997a8b7bfea072b469a4e0e2bb175d639d1ad82']"
9290,2,2,1.0,1.0,1.0,1.0,1.0,"['bc6e1200d47c882cc517ec4461e6fbc50ba963d9', 'c8a2925d367cd74cfe6ea4f64c2fd9042cba40b7']","['bc6e1200d47c882cc517ec4461e6fbc50ba963d9', 'c8a2925d367cd74cfe6ea4f64c2fd9042cba40b7']"
9462,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['139650eb218cb9846ccd047d08f3cf536697ab76'],"['1321fdc8be1a6a3f6fd3838963ea8bfea3734295', '139650eb218cb9846ccd047d08f3cf536697ab76', 'a0dc7d7911d5b76a3f540a4a0a5bd48aaa83a703', 'd48c1916513381a2113812c64b91b2ba4e3466f9', 'd7c7cf3e79c922bb629fcc5c025dc5551f2621df']"
9527,1,1,1.0,1.0,1.0,1.0,1.0,['321609972697152d367e2038ee88bbb318c93f64'],['321609972697152d367e2038ee88bbb318c93f64']
9712,1,0,0.0,0.0,0.0,0.0,0.0,[],['379239e50c1cca54d60df63694c65b03e5a5b987']
9723,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['3cf3b66060cdfe3e06fe144dbe25e89c310726ef', '80251b8ddce461f47b95595df46379fd499856d0']",['80251b8ddce461f47b95595df46379fd499856d0']
10022,1,1,1.0,1.0,1.0,1.0,1.0,['f1fbf50678fcca0e01e3620dea07e2aa9c368441'],['f1fbf50678fcca0e01e3620dea07e2aa9c368441']
10058,1,1,1.0,1.0,1.0,1.0,1.0,['b3b85d41da0bc08f4b768e5d5a6d63d96c266e74'],['b3b85d41da0bc08f4b768e5d5a6d63d96c266e74']
10213,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['516bc425304917a948730cdf9ae13fc6a55f7293'],"['516bc425304917a948730cdf9ae13fc6a55f7293', '7578b969b1e5d9a20ad44d370d7695bbf45047ec', 'c7c786e77187e785c98b28035007e6acc88c8197']"
10220,5,0,0.0,0.0,0.0,0.0,0.0,[],"['5c809ace7c50e1ddd2941c33d2acce2d8959728b', '5fac03ed39f78243d5be9e83236d72ce9eb313c8', '8df1fc202eaac3c955db1814de803b5cf677dccf', 'aa12a676d0096fc71f8f9cc8342fc2783a2de24a', 'ccfc5187d923af63ee90f491d80b6b3eb3e017d3']"
10247,1,1,1.0,1.0,1.0,1.0,1.0,['63c2b7061635eb73777ce3e81e576a439aa21189'],['63c2b7061635eb73777ce3e81e576a439aa21189']
10356,2,0,0.0,0.0,0.0,0.0,0.0,[],"['79cbf0939eb9c098f0b368df82e62a020c580a60', 'bbfd80c2991a5d0ad1a98338632a14f65fc34342']"
10534,1,1,1.0,1.0,1.0,1.0,1.0,['88b2a5a1b9d25ae67ff7153f96a5fbffba8abb04'],['88b2a5a1b9d25ae67ff7153f96a5fbffba8abb04']
10591,1,1,1.0,1.0,1.0,1.0,1.0,['5a93a2820114c6bcf6f704a959bc1b733048a99e'],['5a93a2820114c6bcf6f704a959bc1b733048a99e']
10747,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['7224828924377be3cc4a3f23028e5908ba320059'],"['072d2860c76e99d92b6fb0739203a58f735593e7', '29350fc11b432b2695f9b8db21b61629b84d8dd7', '4b187576aa32531fa102c4716c6b8dca979998fe', '6a28ce5b2f9d6385cb4162f2eee901ac25004aa0', '7224828924377be3cc4a3f23028e5908ba320059', 'eefc07c692ffe2d5a14d3eca400e441f84d05be1']"
10975,1,1,1.0,1.0,1.0,1.0,1.0,['f16511d29d6463e4c2c0055d53804f611d3a1d2d'],['f16511d29d6463e4c2c0055d53804f611d3a1d2d']
11134,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['22d2ed780b3ddfe2991cd467eab4c081c7858f6c', '47e4536e5184cddc879bac73429877fa89f6d7db']",['22d2ed780b3ddfe2991cd467eab4c081c7858f6c']
11147,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['005114bb3e8fddbe7e6866c66273278678376707'],"['005114bb3e8fddbe7e6866c66273278678376707', 'f02a2fa1c48ff6a073977fa980626d031de090af']"
11178,5,4,0.75,0.6,0.6666666666666665,0.5,0.5296347172140421,"['1e2fc66f5d386000b44c4fb0f6aa72ab51a914aa', '95596cf3ba71e3f23a24da279b6040118e4ce2b6', 'a9a950d08523e9f37a47ec9ae8408cc0ce6ba19d', 'ed67f0ade35667bbe6628e2934063ee270ce62ed']","['1e2fc66f5d386000b44c4fb0f6aa72ab51a914aa', '5e76dd29c90442a2191e4156b1ebd68896026862', '7ff5e2bcb42492a0141c00a4ac233e76a8c4eae1', '95596cf3ba71e3f23a24da279b6040118e4ce2b6', 'ed67f0ade35667bbe6628e2934063ee270ce62ed']"
11648,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['95548a8245b4f071856a58e37aad3ae34bbfd022', 'dec513151a04b5f42eaed1e706fdce85ac69400e']","['3b94a454a418c97063df9db9bde688dfa88c63db', '3f463f532c2e3cb200f997faf742735dd87bf3df', '95548a8245b4f071856a58e37aad3ae34bbfd022', '9ba94801480c412539f5090072b77b05ec2131e5', 'd744743cb7143c45c449ea5a113a37600e34681e', 'dec513151a04b5f42eaed1e706fdce85ac69400e']"
12273,2,0,0.0,0.0,0.0,0.0,0.0,[],"['18dbfd48bf84551777b3fb175b46a837590d80fa', '86ea177fec5bfba196986e3185792eda37cae8de']"
12772,1,1,1.0,1.0,1.0,1.0,1.0,['dd2acf32b6f7bc25539c71668f1273f0fcf716f8'],['dd2acf32b6f7bc25539c71668f1273f0fcf716f8']
12874,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['4e00cd90626249affe60952a61f611bdd5fdf49c'],"['4e00cd90626249affe60952a61f611bdd5fdf49c', '4eb0d57d708ffaa4f5ff7ad0690d586491b56147']"
13155,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['6a6e2f187f6f63c53563a5e8871807a5305a57df'],"['6a6e2f187f6f63c53563a5e8871807a5305a57df', 'b082873bb788ff5c8d0d0d5c476b15d2f189a5dc', 'd29d2b46bdab3f781a6839a506b638e15340bd02']"
13178,1,1,1.0,1.0,1.0,1.0,1.0,['2fa0299ccc827af830de4188080032b954bb510b'],['2fa0299ccc827af830de4188080032b954bb510b']
13180,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['f05a6ed7c3b6c7a7da3b02da3c9236380e15bd61'],"['271a970aa0db98c7b93b07b6c699c2763ce27ffa', '36b85a50aa1a8f67ef4b6835bc66659202590bf5', '465cb22530e2aa5f688878f3131362cd2557448e', '9978fd5ab3a7f7cf7ca0a88feda5c9eded3af280', 'f05a6ed7c3b6c7a7da3b02da3c9236380e15bd61', 'f9ca9a66c2039ba014431bf4907c4a79754fee56']"
13393,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['f592e1b5127c71c746c34f796866ea1ef3587749'],"['d89cf890e52151d8610f819ec2d3b0fd7d417395', 'f592e1b5127c71c746c34f796866ea1ef3587749']"
13444,2,2,1.0,1.0,1.0,1.0,1.0,"['a1a7557af5ac904846dabd01cfb3594c54b7894e', 'b52e37400740d10e1df169646ced9237ea9c9cec']","['a1a7557af5ac904846dabd01cfb3594c54b7894e', 'b52e37400740d10e1df169646ced9237ea9c9cec']"
13538,1,1,1.0,1.0,1.0,1.0,1.0,['3732e1bbfd1c77db03b9223248a5c6f50c80c66d'],['3732e1bbfd1c77db03b9223248a5c6f50c80c66d']
13813,1,1,1.0,1.0,1.0,1.0,1.0,['58f28a5eabc42c7d690822c35f7b77a83b4955f5'],['58f28a5eabc42c7d690822c35f7b77a83b4955f5']
13873,4,0,0.0,0.0,0.0,0.0,0.0,[],"['0a32bcf4b8a0f52e7e9a192fa2c0bc3739173638', '1eefb283c9a2582adb0eff1ddbca5cccb0df9896', '50bea098d881539d6f58c38ed678c4d0aed24044', 'ad1d8671bb3cf8b52362d3d17031d2b45bb6afc4']"
14157,4,2,1.0,0.5,0.6666666666666666,1.0,0.6366824387328317,"['68b597b02e7b2a5b547db820f7b036f95182321b', 'db9c88325886f5affa006ac0f2d32d7041796301']","['640fe98041bd4d58aa0eea0b72bdb71b42bcc066', '68b597b02e7b2a5b547db820f7b036f95182321b', '8bd915095ed2ca3e5bc8225789155fbbe5bd844e', 'db9c88325886f5affa006ac0f2d32d7041796301']"
14309,1,1,1.0,1.0,1.0,1.0,1.0,['3b19b57f19ef48663610942e8a65932e9de66f68'],['3b19b57f19ef48663610942e8a65932e9de66f68']
14337,1,1,1.0,1.0,1.0,1.0,1.0,['e9148439d5017cd827d51b19c8e57ff2c0230464'],['e9148439d5017cd827d51b19c8e57ff2c0230464']
15080,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['a07da0f7edd15c35f98d7f4440fe7d81b6a355fc'],"['2a503be9015f16314985030dd2f2df0b144185b4', '852cc819a784bd04c79f19e9f735dc01b34a7717', '9438d42f17c8fce1b725f412c1c3312fa44ae6f8', 'a07da0f7edd15c35f98d7f4440fe7d81b6a355fc', 'bf63343f556ca955db3d7c1e50097744af1acc11', 'c65b5939957d0b494443c88ed69916ac58837b67', 'fd7f1018ea09f935ca5e68a43dc5aea9b0336cb4']"
15456,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['8ec13df9ee230c7609a0f121cc6e63d37aa2f9bb'],"['33e16197512d5b4ecee5f31cabd8f90d7f619532', '4835a7ee0bd50b5657cc0e197ed6aa2056c029fe', '8ec13df9ee230c7609a0f121cc6e63d37aa2f9bb', 'b25d7769589a63e439e5bbdcbe288c1b192fadac', 'cd36b3dca7a21b07dd29744a9672e59fcccb0e20', 'd86bac8f34cd8614ddc6b2558e8a01955db09a5e']"
15542,1,1,1.0,1.0,1.0,1.0,1.0,['a4e7d0325bbedee44b7656117fd0d50f5a5d0f41'],['a4e7d0325bbedee44b7656117fd0d50f5a5d0f41']
15724,1,1,1.0,1.0,1.0,1.0,1.0,['103d0309564e03cb120bb37bb065c531cc00e32f'],['103d0309564e03cb120bb37bb065c531cc00e32f']
15728,1,1,1.0,1.0,1.0,1.0,1.0,['8ebce7638839bee9e8a57a41378257cc4d26da0d'],['8ebce7638839bee9e8a57a41378257cc4d26da0d']
15731,1,1,1.0,1.0,1.0,1.0,1.0,['d1c0d5bf7ba06dfb7ea22133d294cdc3545bb22a'],['d1c0d5bf7ba06dfb7ea22133d294cdc3545bb22a']
